time,tug_id,B,C,D,E,F,G,H,M
49200,24,52.20000000000006,46.90000000000001,49.30000000000002,47.700000000000024,51.30000000000002,51.000000000000014,51.60000000000005,52.30000000000003
49200,25,51.900000000000055,50.50000000000001,50.60000000000001,47.50000000000002,50.80000000000001,49.000000000000014,48.90000000000004,46.00000000000003
49200,26,48.40000000000006,50.90000000000001,49.000000000000014,51.800000000000026,49.100000000000016,47.20000000000002,48.90000000000004,50.00000000000003
49200,27,51.50000000000005,51.000000000000014,51.000000000000014,51.30000000000002,48.80000000000001,51.000000000000014,42.400000000000034,46.10000000000003
49200,28,39.60000000000002,48.60000000000001,48.80000000000001,49.700000000000024,50.80000000000001,49.100000000000016,52.500000000000036,52.00000000000003
49800,0,43.50000000000005,50.60000000000001,50.70000000000001,51.60000000000002,51.20000000000002,50.80000000000001,47.30000000000005,52.70000000000004
49800,1,38.30000000000003,50.70000000000001,50.80000000000001,47.30000000000002,51.100000000000016,51.000000000000014,53.00000000000004,50.500000000000036
49800,2,50.30000000000003,48.50000000000001,51.100000000000016,45.30000000000002,48.90000000000001,46.90000000000001,40.500000000000036,49.700000000000024
49800,3,50.90000000000007,50.70000000000001,49.30000000000002,50.10000000000003,51.000000000000014,51.20000000000002,43.100000000000044,50.00000000000003
49800,4,47.200000000000045,46.50000000000001,50.70000000000001,49.60000000000002,51.000000000000014,51.100000000000016,51.00000000000004,52.00000000000003
49800,5,48.80000000000004,50.50000000000001,46.90000000000001,47.40000000000002,49.100000000000016,50.70000000000001,53.30000000000005,50.400000000000034
49800,6,52.40000000000006,48.80000000000001,49.20000000000002,47.700000000000024,49.30000000000002,51.000000000000014,47.60000000000005,52.80000000000004
49800,7,46.60000000000004,50.60000000000001,50.70000000000001,49.60000000000002,50.90000000000001,51.000000000000014,52.500000000000036,47.60000000000002
49800,8,43.200000000000045,50.60000000000001,49.000000000000014,51.30000000000002,51.000000000000014,50.90000000000001,51.100000000000044,51.90000000000003
49800,9,51.40000000000005,50.60000000000001,51.100000000000016,48.00000000000003,44.50000000000001,48.80000000000001,42.30000000000003,51.90000000000003
49800,10,53.70000000000005,50.80000000000001,51.100000000000016,47.800000000000026,48.90000000000001,44.60000000000001,49.60000000000005,48.500000000000036
49800,11,50.10000000000006,50.90000000000001,51.20000000000002,49.800000000000026,48.90000000000001,51.000000000000014,51.200000000000045,42.00000000000003
49800,12,49.30000000000005,48.400000000000006,51.000000000000014,51.60000000000002,51.000000000000014,46.90000000000001,42.60000000000004,50.90000000000004
49800,13,43.60000000000005,50.60000000000001,51.100000000000016,51.700000000000024,47.20000000000002,51.000000000000014,51.200000000000045,52.80000000000004
49800,14,47.50000000000005,50.70000000000001,48.80000000000001,51.800000000000026,51.000000000000014,51.100000000000016,48.90000000000004,50.00000000000003
49800,15,54.40000000000006,48.80000000000001,51.30000000000002,51.60000000000002,51.30000000000002,50.90000000000001,44.80000000000004,43.700000000000024
49800,16,41.200000000000045,48.60000000000001,49.000000000000014,47.60000000000002,50.90000000000001,51.000000000000014,50.500000000000036,52.10000000000003
49800,17,50.600000000000065,51.100000000000016,42.90000000000001,49.20000000000002,51.000000000000014,51.100000000000016,52.80000000000004,50.00000000000003
49800,18,49.100000000000044,48.70000000000001,51.20000000000002,51.700000000000024,44.90000000000001,49.100000000000016,51.70000000000005,52.00000000000003
49800,19,51.60000000000005,50.60000000000001,48.90000000000001,51.800000000000026,51.50000000000002,48.80000000000001,46.70000000000004,44.00000000000003
49800,20,44.70000000000004,48.50000000000001,49.100000000000016,49.700000000000024,51.000000000000014,50.90000000000001,53.40000000000005,50.00000000000003
49800,21,47.800000000000054,50.60000000000001,51.100000000000016,45.60000000000002,51.20000000000002,46.90000000000001,49.200000000000045,52.400000000000034
49800,22,45.50000000000002,50.90000000000001,48.70000000000001,47.000000000000014,48.50000000000001,48.70000000000001,50.00000000000003,49.50000000000002
49800,23,49.900000000000055,50.60000000000001,51.100000000000016,51.50000000000002,51.000000000000014,49.20000000000002,50.90000000000004,41.90000000000003
49800,24,52.30000000000006,46.90000000000001,49.40000000000002,47.700000000000024,51.30000000000002,51.000000000000014,51.60000000000005,52.30000000000003
49800,25,52.00000000000006,50.50000000000001,50.70000000000001,47.50000000000002,50.80000000000001,49.000000000000014,48.90000000000004,46.00000000000003
49800,26,48.40000000000006,50.90000000000001,47.000000000000014,51.800000000000026,49.100000000000016,47.20000000000002,48.90000000000004,50.00000000000003
49800,27,51.60000000000005,51.000000000000014,51.100000000000016,51.30000000000002,48.80000000000001,51.000000000000014,42.400000000000034,46.10000000000003
49800,28,39.700000000000024,48.60000000000001,48.90000000000001,49.700000000000024,50.80000000000001,49.100000000000016,52.500000000000036,52.00000000000003
50400,0,43.50000000000005,50.70000000000001,50.70000000000001,51.60000000000002,51.20000000000002,50.80000000000001,47.40000000000005,52.70000000000004
50400,1,38.30000000000003,50.70000000000001,50.80000000000001,47.30000000000002,51.100000000000016,51.000000000000014,53.00000000000004,50.500000000000036
50400,2,50.30000000000003,48.60000000000001,51.100000000000016,45.30000000000002,48.90000000000001,46.90000000000001,40.60000000000004,49.700000000000024
50400,3,50.90000000000007,50.80000000000001,49.30000000000002,50.10000000000003,51.000000000000014,51.20000000000002,41.100000000000044,50.00000000000003
50400,4,47.200000000000045,46.60000000000001,50.70000000000001,49.60000000000002,51.000000000000014,51.100000000000016,51.100000000000044,52.00000000000003
50400,5,48.80000000000004,50.60000000000001,46.90000000000001,47.40000000000002,49.100000000000016,50.70000000000001,53.40000000000005,50.400000000000034
50400,6,52.40000000000006,48.90000000000001,49.20000000000002,47.700000000000024,49.30000000000002,51.000000000000014,47.70000000000005,52.80000000000004
50400,7,46.60000000000004,50.70000000000001,50.70000000000001,49.60000000000002,50.90000000000001,51.000000000000014,52.60000000000004,47.60000000000002
50400,8,43.200000000000045,50.70000000000001,49.000000000000014,51.30000000000002,51.000000000000014,50.90000000000001,51.200000000000045,51.90000000000003
50400,9,51.40000000000005,50.70000000000001,51.100000000000016,48.00000000000003,44.50000000000001,48.80000000000001,42.400000000000034,51.90000000000003
50400,10,53.70000000000005,50.80000000000001,51.100000000000016,47.800000000000026,48.90000000000001,44.60000000000001,49.60000000000005,48.500000000000036
50400,11,50.10000000000006,51.000000000000014,51.20000000000002,49.800000000000026,48.90000000000001,51.000000000000014,51.30000000000005,42.00000000000003
50400,12,49.30000000000005,48.400000000000006,51.000000000000014,51.60000000000002,51.000000000000014,46.90000000000001,42.60000000000004,50.90000000000004
50400,13,43.60000000000005,50.70000000000001,51.100000000000016,51.700000000000024,47.20000000000002,51.000000000000014,51.30000000000005,52.80000000000004
50400,14,47.50000000000005,50.80000000000001,48.80000000000001,51.800000000000026,51.000000000000014,51.100000000000016,49.00000000000004,50.00000000000003
50400,15,54.40000000000006,48.90000000000001,51.30000000000002,51.60000000000002,51.30000000000002,50.90000000000001,44.90000000000004,43.700000000000024
50400,16,41.200000000000045,48.70000000000001,49.000000000000014,47.60000000000002,50.90000000000001,51.000000000000014,50.60000000000004,52.10000000000003
50400,17,50.600000000000065,51.20000000000002,42.90000000000001,49.20000000000002,51.000000000000014,51.100000000000016,52.90000000000004,50.00000000000003
50400,18,49.100000000000044,48.80000000000001,51.20000000000002,51.700000000000024,44.90000000000001,49.100000000000016,51.800000000000054,52.00000000000003
50400,19,51.60000000000005,50.70000000000001,48.90000000000001,51.800000000000026,51.50000000000002,48.80000000000001,46.80000000000004,44.00000000000003
50400,20,44.70000000000004,48.60000000000001,49.100000000000016,49.700000000000024,51.000000000000014,50.90000000000001,53.50000000000005,50.00000000000003
50400,21,47.800000000000054,50.60000000000001,51.100000000000016,45.60000000000002,51.20000000000002,46.90000000000001,49.30000000000005,52.400000000000034
50400,22,45.50000000000002,48.90000000000001,48.70000000000001,47.000000000000014,48.50000000000001,48.70000000000001,50.00000000000003,49.50000000000002
50400,23,49.900000000000055,50.70000000000001,51.100000000000016,51.50000000000002,51.000000000000014,49.20000000000002,51.00000000000004,41.90000000000003
50400,24,52.30000000000006,47.000000000000014,49.40000000000002,47.700000000000024,51.30000000000002,51.000000000000014,51.70000000000005,52.30000000000003
50400,25,52.00000000000006,50.60000000000001,50.70000000000001,47.50000000000002,50.80000000000001,49.000000000000014,49.00000000000004,46.00000000000003
50400,26,48.40000000000006,50.90000000000001,47.000000000000014,51.800000000000026,49.100000000000016,47.20000000000002,48.90000000000004,50.00000000000003
50400,27,51.60000000000005,51.100000000000016,51.100000000000016,51.30000000000002,48.80000000000001,51.000000000000014,42.500000000000036,46.10000000000003
50400,28,39.700000000000024,48.70000000000001,48.90000000000001,49.700000000000024,50.80000000000001,49.100000000000016,52.60000000000004,52.00000000000003
51000,0,43.60000000000005,50.70000000000001,50.70000000000001,51.60000000000002,51.30000000000002,50.90000000000001,47.50000000000005,52.70000000000004
51000,1,38.30000000000003,50.70000000000001,50.80000000000001,47.30000000000002,51.100000000000016,51.000000000000014,53.00000000000004,50.500000000000036
51000,2,50.400000000000034,48.60000000000001,51.100000000000016,45.30000000000002,49.000000000000014,47.000000000000014,40.70000000000004,49.700000000000024
51000,3,51.00000000000007,50.80000000000001,49.30000000000002,50.10000000000003,51.100000000000016,51.30000000000002,41.200000000000045,50.00000000000003
51000,4,47.30000000000005,46.60000000000001,50.70000000000001,49.60000000000002,51.100000000000016,51.20000000000002,51.200000000000045,52.00000000000003
51000,5,48.90000000000004,50.60000000000001,46.90000000000001,47.40000000000002,49.20000000000002,50.80000000000001,53.50000000000005,50.400000000000034
51000,6,52.500000000000064,48.90000000000001,49.20000000000002,47.700000000000024,49.40000000000002,51.100000000000016,47.800000000000054,52.80000000000004
51000,7,46.70000000000004,50.70000000000001,50.70000000000001,49.60000000000002,51.000000000000014,51.100000000000016,52.70000000000004,47.60000000000002
51000,8,43.30000000000005,50.70000000000001,49.000000000000014,51.30000000000002,51.100000000000016,51.000000000000014,51.30000000000005,51.90000000000003
51000,9,51.40000000000005,50.70000000000001,51.100000000000016,48.00000000000003,44.50000000000001,46.80000000000001,42.500000000000036,51.90000000000003
51000,10,53.800000000000054,50.80000000000001,51.100000000000016,47.800000000000026,49.000000000000014,44.70000000000001,49.70000000000005,48.500000000000036
51000,11,50.20000000000006,51.000000000000014,51.20000000000002,49.800000000000026,49.000000000000014,51.100000000000016,51.40000000000005,42.00000000000003
51000,12,49.30000000000005,48.400000000000006,51.000000000000014,51.60000000000002,51.000000000000014,46.90000000000001,42.60000000000004,50.90000000000004
51000,13,43.70000000000005,50.70000000000001,51.100000000000016,51.700000000000024,47.30000000000002,51.100000000000016,51.40000000000005,52.80000000000004
51000,14,47.60000000000005,50.80000000000001,48.80000000000001,51.800000000000026,51.100000000000016,51.20000000000002,49.100000000000044,50.00000000000003
51000,15,54.500000000000064,48.90000000000001,51.30000000000002,51.60000000000002,51.40000000000002,51.000000000000014,45.00000000000004,43.700000000000024
51000,16,41.30000000000005,48.70000000000001,49.000000000000014,47.60000000000002,51.000000000000014,51.100000000000016,50.70000000000004,52.10000000000003
51000,17,50.70000000000007,51.20000000000002,42.90000000000001,49.20000000000002,51.100000000000016,51.20000000000002,53.00000000000004,50.00000000000003
51000,18,49.200000000000045,48.80000000000001,51.20000000000002,51.700000000000024,45.000000000000014,49.20000000000002,51.900000000000055,52.00000000000003
51000,19,51.70000000000005,50.70000000000001,48.90000000000001,51.800000000000026,51.60000000000002,48.90000000000001,46.90000000000004,44.00000000000003
51000,20,44.80000000000004,48.60000000000001,49.100000000000016,49.700000000000024,51.100000000000016,51.000000000000014,53.60000000000005,50.00000000000003
51000,21,47.900000000000055,50.60000000000001,51.100000000000016,45.60000000000002,51.30000000000002,47.000000000000014,49.40000000000005,52.400000000000034
51000,22,45.60000000000002,48.90000000000001,48.70000000000001,47.000000000000014,48.60000000000001,48.80000000000001,50.00000000000003,49.50000000000002
51000,23,49.900000000000055,50.70000000000001,51.100000000000016,51.50000000000002,51.000000000000014,49.20000000000002,49.00000000000004,41.90000000000003
51000,24,52.40000000000006,47.000000000000014,49.40000000000002,47.700000000000024,51.40000000000002,51.100000000000016,51.800000000000054,52.30000000000003
51000,25,52.00000000000006,50.60000000000001,50.70000000000001,47.50000000000002,48.80000000000001,49.100000000000016,49.100000000000044,46.00000000000003
